leftpic, middlepic, rightpic, steering angle, break, throttle, speedmph, battery temp, battery %
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_07_148.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_07_148.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_07_148.jpg,0,1,0,80.33601,18.57,96.33,0.4355000495910645
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_07_219.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_07_219.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_07_219.jpg,0,1,0,80.33598,18.57,96.33,0.47100009918212893
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_07_290.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_07_290.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_07_290.jpg,0,1,0,80.33589,18.57,96.33,0.435500168800354
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_07_360.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_07_360.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_07_360.jpg,0,1,0,80.33725,18.57,96.33,0.4005002021789551
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_07_427.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_07_427.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_07_427.jpg,0,1,0,80.33998,18.56,96.33,0.4
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_07_505.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_07_505.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_07_505.jpg,0.01743202,1,0,80.33394,18.56,96.33,0.4390000343322754
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_07_593.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_07_593.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_07_593.jpg,0,1,0,80.33445,18.56,96.33,0.4
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_07_698.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_07_698.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_07_698.jpg,0,1,0,80.33401,18.56,96.33,0.4
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_07_778.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_07_778.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_07_778.jpg,-0.129746,1,0,80.32575,18.56,96.33,0.4400000810623169
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_07_855.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_07_855.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_07_855.jpg,-0.1354728,1,0,80.32776,18.55,96.33,0.4785000324249268
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_07_932.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_07_932.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_07_932.jpg,0,1,0,80.33595,18.55,96.33,0.4400000810623169
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_08_002.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_08_002.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_08_002.jpg,0,1,0,80.33602,18.55,96.33,0.40499999523162844
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_08_071.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_08_071.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_08_071.jpg,0,1,0,80.33596,18.55,96.33,0.4394999980926514
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_08_144.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_08_144.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_08_144.jpg,0,1,0,80.33969,18.54,96.33,0.4759999752044678
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_08_240.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_08_240.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_08_240.jpg,0,1,0,80.33856,18.54,96.33,0.4279999971389771
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_08_308.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_08_308.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_08_308.jpg,0.03642103,1,0,80.33109,18.54,96.33,0.4
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_08_403.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_08_403.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_08_403.jpg,0.06769261,1,0,80.33553,18.54,96.33,0.44750001430511477
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_08_503.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_08_503.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_08_503.jpg,0,1,0,80.33606,18.54,96.33,0.49749996662139895
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_08_599.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_08_599.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_08_599.jpg,0,1,0,80.33596,18.53,96.33,0.4494999885559082
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_08_690.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_08_690.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_08_690.jpg,0,1,0,80.33589,18.53,96.33,0.40399994850158694
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_08_783.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_08_783.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_08_783.jpg,0,1,0,80.33874,18.53,96.33,0.4504999160766602
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_08_877.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_08_877.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_08_877.jpg,-0.08935663,1,0,80.33473,18.53,96.33,0.49749996662139895
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_08_980.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_08_980.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_08_980.jpg,-0.1306502,1,0,80.33097,18.52,96.33,0.4460000038146973
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_09_047.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_09_047.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_09_047.jpg,0,1,0,80.33154,18.52,96.33,0.41250004768371584
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_09_114.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_09_114.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_09_114.jpg,0,1,0,80.33375,18.52,96.33,0.44600012302398684
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_09_206.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_09_206.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_09_206.jpg,0,1,0,80.33896,18.52,96.33,0.4920001268386841
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_09_288.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_09_288.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_09_288.jpg,0,1,0,80.33727,18.52,96.33,0.45100011825561526
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_09_369.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_09_369.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_09_369.jpg,-0.1298967,1,0,80.32931,18.51,96.33,0.41050019264221194
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_09_452.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_09_452.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_09_452.jpg,-0.2010678,1,0,80.324,18.51,96.33,0.45200016498565676
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_09_530.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_09_530.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_09_530.jpg,-0.2179846,1,0,80.3235,18.51,96.33,0.49100019931793215
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_09_611.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_09_611.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_09_611.jpg,0,1,0,80.33437,18.51,96.33,0.4505001544952393
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_09_694.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_09_694.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_09_694.jpg,0,1,0,80.33417,18.50,96.33,0.40900018215179446
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_09_772.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_09_772.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_09_772.jpg,0,1,0,80.33572,18.50,96.33,0.4
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_09_847.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_09_847.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_09_847.jpg,-0.1227004,1,0,80.32816,18.50,96.33,0.4374999046325684
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_09_928.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_09_928.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_09_928.jpg,-0.1749202,1,0,80.32109,18.50,96.33,0.47799994945526125
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_10_005.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_10_005.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_10_005.jpg,-0.1918747,1,0,80.31999,18.50,96.33,0.43949987888336184
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_10_079.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_10_079.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_10_079.jpg,-0.1945874,1,0,80.32097,18.49,96.33,0.40249993801116946
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_10_157.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_10_157.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_10_157.jpg,-0.1945874,1,0,80.3206,18.49,96.33,0.44149997234344485
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_10_233.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_10_233.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_10_233.jpg,-0.1969987,1,0,80.32001,18.49,96.33,0.47949995994567873
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_10_317.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_10_317.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_10_317.jpg,-0.09481976,1,0,80.33075,18.49,96.33,0.43750002384185793
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_10_404.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_10_404.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_10_404.jpg,0,1,0,80.33366,18.48,96.33,0.4
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_10_495.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_10_495.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_10_495.jpg,0,1,0,80.33263,18.48,96.33,0.44549992084503176
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_10_574.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_10_574.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_10_574.jpg,0,1,0,80.3363,18.48,96.33,0.4849999189376831
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_10_647.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_10_647.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_10_647.jpg,0,1,0,80.32645,18.48,96.33,0.44849982261657717
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_10_721.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_10_721.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_10_721.jpg,0,1,0,80.32151,18.48,96.33,0.4114998817443848
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_10_794.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_10_794.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_10_794.jpg,0,1,0,80.33475,18.47,96.33,0.4
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_10_868.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_10_868.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_10_868.jpg,0,1,0,80.33504,18.47,96.33,0.43700006008148196
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_10_940.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_10_940.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_10_940.jpg,-0.03917142,1,0,80.33308,18.47,96.33,0.4730000734329224
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_11_013.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_11_013.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_11_013.jpg,-0.2231086,1,0,80.30794,18.47,96.33,0.436500096321106
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_11_094.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_11_094.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_11_094.jpg,-0.2732185,1,0,80.30672,18.46,96.33,0.4
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_11_171.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_11_171.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_11_171.jpg,-0.03378367,1,0,80.33141,18.46,96.33,0.4
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_11_247.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_11_247.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_11_247.jpg,0,1,0,80.33233,18.46,96.33,0.4379999876022339
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_11_319.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_11_319.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_11_319.jpg,0,1,0,80.34171,18.46,96.33,0.47400000095367434
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_11_394.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_11_394.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_11_394.jpg,-0.2228825,0.9977394,0,80.30882,18.46,96.33,0.43649997711181643
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_11_463.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_11_463.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_11_463.jpg,-0.3241949,0.9917111,0,80.28411,18.45,96.33,0.4019999742507935
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_11_553.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_11_553.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_11_553.jpg,-0.3252875,0.9894129,0,80.29446,18.45,96.33,0.44699993133544924
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_11_624.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_11_624.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_11_624.jpg,-0.1772562,1,0,80.32388,18.45,96.33,0.4824999809265137
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_11_701.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_11_701.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_11_701.jpg,-0.1153158,1,0,80.33042,18.45,96.33,0.44400002956390383
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_11_781.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_11_781.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_11_781.jpg,-0.1034477,1,0,80.3279,18.44,96.33,0.4040000677108765
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_11_863.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_11_863.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_11_863.jpg,-0.09576167,1,0,80.32686,18.44,96.33,0.44500007629394533
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_11_937.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_11_937.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_11_937.jpg,-0.09059998,1,0,80.32597,18.44,96.33,0.48200013637542727
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_12_023.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_12_023.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_12_023.jpg,0,1,0,80.34013,18.44,96.33,0.43900015354156496
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_12_101.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_12_101.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_12_101.jpg,0,1,0,80.32923,18.44,96.33,0.4000001192092896
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_12_182.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_12_182.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_12_182.jpg,0,1,0,80.32675,18.43,96.33,0.4405000448226929
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_12_261.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_12_261.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_12_261.jpg,0,1,0,80.32803,18.43,96.33,0.48000004291534426
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_12_337.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_12_337.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_12_337.jpg,0,1,0,80.33334,18.43,96.33,0.4420000553131104
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_12_417.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_12_417.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_12_417.jpg,0,1,0,80.3489,18.43,96.33,0.4019999742507935
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_12_497.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_12_497.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_12_497.jpg,0,1,0,80.33287,18.42,96.33,0.4419999361038208
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_12_576.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_12_576.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_12_576.jpg,0,1,0,80.33245,18.42,96.33,0.4814999341964722
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_12_661.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_12_661.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_12_661.jpg,0,1,0,80.33258,18.42,96.33,0.43899991512298586
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_12_744.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_12_744.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_12_744.jpg,0,1,0,80.32525,18.42,96.33,0.4
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_12_827.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_12_827.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_12_827.jpg,0,1,0,80.35197,18.42,96.33,0.44149997234344485
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_12_909.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_12_909.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_12_909.jpg,0.07503953,1,0,80.32496,18.41,96.33,0.4824999809265137
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_12_996.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_12_996.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_12_996.jpg,0,1,0,80.22668,18.41,96.33,0.43899991512298586
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_13_083.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_13_083.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_13_083.jpg,0,1,0,80.26347,18.41,96.33,0.4
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_13_176.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_13_176.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_13_176.jpg,-0.02063454,1,0,80.45808,18.41,96.33,0.4465000867843628
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_13_267.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_13_267.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_13_267.jpg,-0.06855915,1,0,80.31343,18.41,96.33,0.49200000762939455
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_13_352.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_13_352.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_13_352.jpg,0,1,0,80.32111,18.40,96.33,0.4494999885559082
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_13_437.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_13_437.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_13_437.jpg,0,1,0,80.33849,18.40,96.33,0.4069999694824219
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_13_516.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_13_516.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_13_516.jpg,0,1,0,80.33875,18.40,96.33,0.4
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_13_596.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_13_596.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_13_596.jpg,0,1,0,80.33411,18.40,96.33,0.43999996185302737
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_13_668.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_13_668.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_13_668.jpg,0,1,0,80.32915,18.39,96.33,0.4759999752044678
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_13_741.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_13_741.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_13_741.jpg,0,1,0,80.33606,18.39,96.33,0.4394999980926514
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_13_823.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_13_823.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_13_823.jpg,-0.05461882,1,0,80.33537,18.39,96.33,0.4
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_13_898.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_13_898.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_13_898.jpg,-0.05703013,1,0,80.33244,18.39,96.33,0.4
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_13_974.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_13_974.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_13_974.jpg,0,1,0,80.3449,18.39,96.33,0.4379999876022339
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_14_049.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_14_049.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_14_049.jpg,0,1,0,80.34496,18.38,96.33,0.4755000114440918
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_14_125.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_14_125.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_14_125.jpg,0,1,0,80.33254,18.38,96.33,0.43750002384185793
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_14_202.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_14_202.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_14_202.jpg,-0.1399563,1,0,80.32626,18.38,96.33,0.4
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_14_283.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_14_283.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_14_283.jpg,-0.169231,1,0,80.32544,18.38,96.33,0.4405000448226929
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_14_363.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_14_363.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_14_363.jpg,0,1,0,80.33613,18.37,96.33,0.48050000667572024
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_14_452.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_14_452.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_14_452.jpg,0,1,0,80.3362,18.37,96.33,0.43600001335144045
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_14_536.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_14_536.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_14_536.jpg,0,1,0,80.33604,18.37,96.33,0.4
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_14_619.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_14_619.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_14_619.jpg,0,1,0,80.336,18.37,96.33,0.44149997234344485
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_40_14_707.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_40_14_707.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_40_14_707.jpg,0,1,0,80.33369,18.37,96.33,0.48550000190734866
